HBO1,HHB1,HBO2,HHB2,d1,a1,a2,b1,b2,ID
17.50561398974169,6.060487790661662,32.41208876215465,32.01345288706573,11.0,2.823638020454716,1.1841302426432938,2.2044575154848443,0.41126739851087607,8501
10.005613989741686,11.06048779066166,47.41208876215465,22.013452887065732,16.0,5.823638020454716,2.7341302426432934,1.004457515484844,1.9112673985108761,8502
6.255613989741687,3.5604877906616617,54.91208876215465,27.013452887065732,13.0,4.323638020454716,1.9591302426432935,0.4044575154848442,2.6612673985108763,8503
13.755613989741688,8.56048779066166,39.91208876215465,17.013452887065732,18.0,1.3236380204547165,3.5091302426432933,1.6044575154848442,1.1612673985108761,8504
12.818113989741686,5.435487790661662,30.53708876215465,23.263452887065732,18.0,1.6986380204547165,3.7028802426432934,0.5544575154848441,0.5987673985108761,8505
5.318113989741687,10.43548779066166,45.53708876215465,33.26345288706573,13.0,4.698638020454716,2.1528802426432936,1.7544575154848443,2.098767398510876,8506
9.068113989741686,2.9354877906616617,38.03708876215465,18.263452887065732,15.0,6.198638020454716,1.3778802426432935,2.3544575154848446,2.8487673985108763,8507
16.56811398974169,7.935487790661662,53.03708876215465,28.263452887065732,10.0,3.1986380204547156,2.9278802426432935,1.1544575154848442,1.3487673985108761,8508
14.693113989741688,4.185487790661662,41.78708876215465,25.763452887065732,16.0,2.448638020454716,4.090380242643294,2.054457515484844,3.2237673985108763,8509
7.193113989741687,9.18548779066166,26.78708876215465,15.763452887065732,11.0,5.448638020454716,2.5403802426432938,0.8544575154848442,1.7237673985108761,8510
18.44311398974169,6.685487790661662,49.28708876215465,20.763452887065732,19.0,3.9486380204547156,1.7653802426432934,1.4544575154848443,2.4737673985108763,8511
10.943113989741686,11.68548779066166,34.28708876215465,30.763452887065732,14.0,0.9486380204547166,3.3153802426432937,0.2544575154848442,0.9737673985108761,8512
11.060301489741686,5.669862790661662,49.52146376215465,33.41970288706573,19.0,1.2767630204547165,2.6614739926432938,0.7232075154848441,2.6378298985108763,8513
